Config: rmsprop, lambda=1.0, batch size=32, epochs=2 with compactness and discriminative loss optimized

Using TensorFlow backend.
Reference model built
Secondary model built
Total number of iterations: 1329
Iteration 0, total loss: 10.060726165771484, discriminative loss: 9.974710464477539
Iteration 1143, total loss: 6.895881175994873, discriminative loss: 6.895881175994873
Iteration 1144, total loss: 6.911128044128418, discriminative loss: 6.911128044128418
Iteration 1145, total loss: 6.965229034423828, discriminative loss: 6.965229034423828
Iteration 1146, total loss: 7.015625953674316, discriminative loss: 7.015625953674316
Iteration 1147, total loss: 6.96566104888916, discriminative loss: 6.96566104888916
Iteration 1148, total loss: 6.911520957946777, discriminative loss: 6.911520957946777
Iteration 1149, total loss: 6.889583110809326, discriminative loss: 6.889583110809326
Iteration 1150, total loss: 7.039244651794434, discriminative loss: 7.039244651794434
Iteration 1151, total loss: 6.857059478759766, discriminative loss: 6.857059478759766
Iteration 1152, total loss: 6.993251800537109, discriminative loss: 6.993251800537109
Iteration 1153, total loss: 6.889893531799316, discriminative loss: 6.889893531799316
Iteration 1154, total loss: 6.947356224060059, discriminative loss: 6.947356224060059
Iteration 1155, total loss: 6.916520118713379, discriminative loss: 6.916520118713379
Iteration 1156, total loss: 7.017816543579102, discriminative loss: 7.017816543579102
Iteration 1157, total loss: 6.994137287139893, discriminative loss: 6.994137287139893
Iteration 1158, total loss: 6.914024829864502, discriminative loss: 6.914024829864502
Iteration 1159, total loss: 7.102307319641113, discriminative loss: 7.102307319641113
Iteration 1160, total loss: 6.9762091636657715, discriminative loss: 6.9762091636657715
Iteration 1161, total loss: 7.029212951660156, discriminative loss: 7.029212951660156
Iteration 1162, total loss: 6.978079795837402, discriminative loss: 6.978079795837402
Iteration 1163, total loss: 7.060147285461426, discriminative loss: 7.060147285461426
Iteration 1164, total loss: 6.952369213104248, discriminative loss: 6.952369213104248
Iteration 1165, total loss: 6.932390213012695, discriminative loss: 6.932390213012695
Iteration 1166, total loss: 6.926883697509766, discriminative loss: 6.926883697509766
Iteration 1167, total loss: 6.867324352264404, discriminative loss: 6.867324352264404
Iteration 1168, total loss: 6.919571876525879, discriminative loss: 6.919571876525879
Iteration 1169, total loss: 7.013092994689941, discriminative loss: 7.013092994689941
Iteration 1170, total loss: 7.043705940246582, discriminative loss: 7.043705940246582
Iteration 1171, total loss: 6.889797210693359, discriminative loss: 6.889797210693359
Iteration 1172, total loss: 7.042629718780518, discriminative loss: 7.042629718780518
Iteration 1173, total loss: 6.872122287750244, discriminative loss: 6.872122287750244
Iteration 1174, total loss: 6.911777019500732, discriminative loss: 6.911777019500732
Iteration 1175, total loss: 6.962562084197998, discriminative loss: 6.962562084197998
Iteration 1176, total loss: 6.993309497833252, discriminative loss: 6.993309497833252
Iteration 1177, total loss: 6.982680797576904, discriminative loss: 6.982680797576904
Iteration 1178, total loss: 6.954477310180664, discriminative loss: 6.954477310180664
Iteration 1179, total loss: 7.012126922607422, discriminative loss: 7.012126922607422
Iteration 1180, total loss: 6.9364447593688965, discriminative loss: 6.9364447593688965
Iteration 1181, total loss: 6.880419731140137, discriminative loss: 6.880419731140137
Iteration 1182, total loss: 6.9957685470581055, discriminative loss: 6.9957685470581055
Iteration 1183, total loss: 6.981707572937012, discriminative loss: 6.981707572937012
Iteration 1184, total loss: 6.901039123535156, discriminative loss: 6.901039123535156
Iteration 1185, total loss: 6.994145393371582, discriminative loss: 6.994145393371582
Iteration 1186, total loss: 6.806922912597656, discriminative loss: 6.806922912597656
Iteration 1187, total loss: 6.960929870605469, discriminative loss: 6.960929870605469
Iteration 1188, total loss: 6.988364219665527, discriminative loss: 6.988364219665527
Iteration 1189, total loss: 6.959560394287109, discriminative loss: 6.959560394287109
Iteration 1190, total loss: 6.956717491149902, discriminative loss: 6.956717491149902
Iteration 1191, total loss: 6.95308780670166, discriminative loss: 6.95308780670166
Iteration 1192, total loss: 6.862377166748047, discriminative loss: 6.862377166748047
Iteration 1193, total loss: 6.9740447998046875, discriminative loss: 6.9740447998046875
Iteration 1194, total loss: 6.892601013183594, discriminative loss: 6.892601013183594
Iteration 1195, total loss: 6.938901901245117, discriminative loss: 6.938901901245117
Iteration 1196, total loss: 6.95855712890625, discriminative loss: 6.95855712890625
Iteration 1197, total loss: 6.952172756195068, discriminative loss: 6.952172756195068
Iteration 1198, total loss: 7.001498699188232, discriminative loss: 7.001498699188232
Iteration 1199, total loss: 6.957948207855225, discriminative loss: 6.957948207855225
Iteration 1200, total loss: 6.938403129577637, discriminative loss: 6.938403129577637
Iteration 1201, total loss: 6.973288059234619, discriminative loss: 6.973288059234619
Iteration 1202, total loss: 6.970791816711426, discriminative loss: 6.970791816711426
Iteration 1203, total loss: 6.939139366149902, discriminative loss: 6.939139366149902
Iteration 1204, total loss: 6.946089744567871, discriminative loss: 6.946089744567871
Iteration 1205, total loss: 6.887081146240234, discriminative loss: 6.887081146240234
Iteration 1206, total loss: 7.024083614349365, discriminative loss: 7.024083614349365
Iteration 1207, total loss: 6.886119842529297, discriminative loss: 6.886119842529297
Iteration 1208, total loss: 6.948173999786377, discriminative loss: 6.948173999786377
Iteration 1209, total loss: 7.025776386260986, discriminative loss: 7.025776386260986
Iteration 1210, total loss: 6.988243579864502, discriminative loss: 6.988243579864502
Iteration 1211, total loss: 7.001935005187988, discriminative loss: 7.001935005187988
Iteration 1212, total loss: 6.935348033905029, discriminative loss: 6.935348033905029
Iteration 1213, total loss: 7.034907817840576, discriminative loss: 7.034907817840576
Iteration 1214, total loss: 6.966324806213379, discriminative loss: 6.966324806213379
Iteration 1215, total loss: 7.04789400100708, discriminative loss: 7.04789400100708
Iteration 1216, total loss: 6.970699310302734, discriminative loss: 6.970699310302734
Iteration 1217, total loss: 7.024446487426758, discriminative loss: 7.024446487426758
Iteration 1218, total loss: 7.007067680358887, discriminative loss: 7.007067680358887
Iteration 1219, total loss: 6.937360763549805, discriminative loss: 6.937360763549805
Iteration 1220, total loss: 6.962109088897705, discriminative loss: 6.962109088897705
Iteration 1221, total loss: 6.914163589477539, discriminative loss: 6.914163589477539
Iteration 1222, total loss: 6.964449882507324, discriminative loss: 6.964449882507324
Iteration 1223, total loss: 6.942976951599121, discriminative loss: 6.942976951599121
Iteration 1224, total loss: 6.999370574951172, discriminative loss: 6.999370574951172
Iteration 1225, total loss: 6.914125919342041, discriminative loss: 6.914125919342041
Iteration 1226, total loss: 6.936459541320801, discriminative loss: 6.936459541320801
Iteration 1227, total loss: 6.9402265548706055, discriminative loss: 6.9402265548706055
Iteration 1228, total loss: 6.843263626098633, discriminative loss: 6.843263626098633
Iteration 1229, total loss: 6.984774589538574, discriminative loss: 6.984774589538574
Iteration 1230, total loss: 7.066184043884277, discriminative loss: 7.066184043884277
Iteration 1231, total loss: 6.973955154418945, discriminative loss: 6.973955154418945
Iteration 1232, total loss: 7.002964019775391, discriminative loss: 7.002964019775391
Iteration 1233, total loss: 6.96790885925293, discriminative loss: 6.96790885925293
Iteration 1234, total loss: 6.8986287117004395, discriminative loss: 6.8986287117004395
Iteration 1235, total loss: 6.922822952270508, discriminative loss: 6.922822952270508
Iteration 1236, total loss: 6.924603462219238, discriminative loss: 6.924603462219238
Iteration 1237, total loss: 6.940682411193848, discriminative loss: 6.940682411193848
Iteration 1238, total loss: 6.897824764251709, discriminative loss: 6.897824764251709
Iteration 1239, total loss: 6.991907596588135, discriminative loss: 6.991907596588135
Iteration 1240, total loss: 6.937864303588867, discriminative loss: 6.937864303588867
Iteration 1241, total loss: 6.9534406661987305, discriminative loss: 6.9534406661987305
Iteration 1242, total loss: 6.970944404602051, discriminative loss: 6.970944404602051
Iteration 1243, total loss: 6.96640682220459, discriminative loss: 6.96640682220459
Iteration 1244, total loss: 6.966370582580566, discriminative loss: 6.966370582580566
Iteration 1245, total loss: 6.918003559112549, discriminative loss: 6.918003559112549
Iteration 1246, total loss: 6.918818473815918, discriminative loss: 6.918818473815918
Iteration 1247, total loss: 6.918357849121094, discriminative loss: 6.918357849121094
Iteration 1248, total loss: 6.987387180328369, discriminative loss: 6.987387180328369
Iteration 1249, total loss: 7.032628059387207, discriminative loss: 7.032628059387207
Iteration 1250, total loss: 6.89695930480957, discriminative loss: 6.89695930480957
Iteration 1251, total loss: 6.876743316650391, discriminative loss: 6.876743316650391
Iteration 1252, total loss: 6.97296142578125, discriminative loss: 6.97296142578125
Iteration 1253, total loss: 6.941160202026367, discriminative loss: 6.941160202026367
Iteration 1254, total loss: 6.910038948059082, discriminative loss: 6.910038948059082
Iteration 1255, total loss: 6.968451023101807, discriminative loss: 6.968451023101807
Iteration 1256, total loss: 6.960094928741455, discriminative loss: 6.960094928741455
Iteration 1257, total loss: 6.889806747436523, discriminative loss: 6.889806747436523
Iteration 1258, total loss: 6.917686462402344, discriminative loss: 6.917686462402344
Iteration 1259, total loss: 6.9585957527160645, discriminative loss: 6.9585957527160645
Iteration 1260, total loss: 7.024476051330566, discriminative loss: 7.024476051330566
Iteration 1261, total loss: 6.880688667297363, discriminative loss: 6.880688667297363
Iteration 1262, total loss: 6.863159656524658, discriminative loss: 6.863159656524658
Iteration 1263, total loss: 6.957997798919678, discriminative loss: 6.957997798919678
Iteration 1264, total loss: 6.937980651855469, discriminative loss: 6.937980651855469
Iteration 1265, total loss: 6.991132736206055, discriminative loss: 6.991132736206055
Iteration 1266, total loss: 6.9502973556518555, discriminative loss: 6.9502973556518555
Iteration 1267, total loss: 6.998054504394531, discriminative loss: 6.998054504394531
Iteration 1268, total loss: 6.983630657196045, discriminative loss: 6.983630657196045
Iteration 1269, total loss: 6.9360504150390625, discriminative loss: 6.9360504150390625
Iteration 1270, total loss: 7.031355381011963, discriminative loss: 7.031355381011963
Iteration 1271, total loss: 7.059659004211426, discriminative loss: 7.059659004211426
Iteration 1272, total loss: 7.0763044357299805, discriminative loss: 7.0763044357299805
Iteration 1273, total loss: 6.955183029174805, discriminative loss: 6.955183029174805
Iteration 1274, total loss: 6.923247337341309, discriminative loss: 6.923247337341309
Iteration 1275, total loss: 6.898962020874023, discriminative loss: 6.898962020874023
Iteration 1276, total loss: 6.79159688949585, discriminative loss: 6.79159688949585
Iteration 1277, total loss: 7.039891242980957, discriminative loss: 7.039891242980957
Iteration 1278, total loss: 6.937732696533203, discriminative loss: 6.937732696533203
Iteration 1279, total loss: 6.97284460067749, discriminative loss: 6.97284460067749
Iteration 1280, total loss: 7.018021583557129, discriminative loss: 7.018021583557129
Iteration 1281, total loss: 6.967511177062988, discriminative loss: 6.967511177062988
Iteration 1282, total loss: 6.956862449645996, discriminative loss: 6.956862449645996
Iteration 1283, total loss: 7.002021789550781, discriminative loss: 7.002021789550781
Iteration 1284, total loss: 7.000490188598633, discriminative loss: 7.000490188598633
Iteration 1285, total loss: 6.909556865692139, discriminative loss: 6.909556865692139
Iteration 1286, total loss: 6.901019096374512, discriminative loss: 6.901019096374512
Iteration 1287, total loss: 6.962427616119385, discriminative loss: 6.962427616119385
Iteration 1288, total loss: 7.0278120040893555, discriminative loss: 7.0278120040893555
Iteration 1289, total loss: 6.916566371917725, discriminative loss: 6.916566371917725
Iteration 1290, total loss: 6.988532066345215, discriminative loss: 6.988532066345215
Iteration 1291, total loss: 6.978333950042725, discriminative loss: 6.978333950042725
Iteration 1292, total loss: 6.867649078369141, discriminative loss: 6.867649078369141
Iteration 1293, total loss: 7.04146146774292, discriminative loss: 7.04146146774292
Iteration 1294, total loss: 6.894024848937988, discriminative loss: 6.894024848937988
Iteration 1295, total loss: 6.892749309539795, discriminative loss: 6.892749309539795
Iteration 1296, total loss: 6.859292984008789, discriminative loss: 6.859292984008789
Iteration 1297, total loss: 6.946533203125, discriminative loss: 6.946533203125
Iteration 1298, total loss: 6.984011650085449, discriminative loss: 6.984011650085449
Iteration 1299, total loss: 6.948963165283203, discriminative loss: 6.948963165283203
Iteration 1300, total loss: 6.888025760650635, discriminative loss: 6.888025760650635
Iteration 1301, total loss: 7.0025177001953125, discriminative loss: 7.0025177001953125
Iteration 1302, total loss: 6.914249420166016, discriminative loss: 6.914249420166016
Iteration 1303, total loss: 6.9958343505859375, discriminative loss: 6.9958343505859375
Iteration 1304, total loss: 6.893517971038818, discriminative loss: 6.893517971038818
Iteration 1305, total loss: 6.983222007751465, discriminative loss: 6.983222007751465
Iteration 1306, total loss: 6.964308738708496, discriminative loss: 6.964308738708496
Iteration 1307, total loss: 7.001662731170654, discriminative loss: 7.001662731170654
Iteration 1308, total loss: 6.857524871826172, discriminative loss: 6.857524871826172
Iteration 1309, total loss: 6.970151901245117, discriminative loss: 6.970151901245117
Iteration 1310, total loss: 6.913446426391602, discriminative loss: 6.913446426391602
Iteration 1311, total loss: 6.9496331214904785, discriminative loss: 6.9496331214904785
Iteration 1312, total loss: 6.932529449462891, discriminative loss: 6.932529449462891
Iteration 1313, total loss: 7.013383865356445, discriminative loss: 7.013383865356445
Iteration 1314, total loss: 6.869024276733398, discriminative loss: 6.869024276733398
Iteration 1315, total loss: 7.011966705322266, discriminative loss: 7.011966705322266
Iteration 1316, total loss: 6.924201011657715, discriminative loss: 6.924201011657715
Iteration 1317, total loss: 7.005743980407715, discriminative loss: 7.005743980407715
Iteration 1318, total loss: 6.942317485809326, discriminative loss: 6.942317485809326
Iteration 1319, total loss: 6.891897678375244, discriminative loss: 6.891897678375244
Iteration 1320, total loss: 6.927586555480957, discriminative loss: 6.927586555480957
Iteration 1321, total loss: 7.111648082733154, discriminative loss: 7.111648082733154
Iteration 1322, total loss: 6.9768147468566895, discriminative loss: 6.9768147468566895
Iteration 1323, total loss: 6.966012001037598, discriminative loss: 6.966012001037598
Iteration 1324, total loss: 6.937948703765869, discriminative loss: 6.937948703765869
Iteration 1325, total loss: 6.933321952819824, discriminative loss: 6.933321952819824
Iteration 1326, total loss: 6.919865131378174, discriminative loss: 6.919865131378174
Iteration 1327, total loss: 7.0103960037231445, discriminative loss: 7.0103960037231445
Iteration 1328, total loss: 7.045578479766846, discriminative loss: 7.045578479766846
Training completed
Model saved to file: /home/im-zbox2/harpreet/github/anomaly-svm-study/deep_one_class_features/results/doc_inception.h5
